cluster,category,precision
0,autos_and_vehicles,0.1704490584258812
1,gaming,0.4764862466725821
10,citizen_journalism,0.6146801720549466
11,food_and_drink,0.15424430641821946
12,health,0.30643015521064304
13,citizen_journalism,0.280327285663465
14,travel,0.128717698683569
15,citizen_journalism,0.30199891950297136
16,travel,0.1542056074766355
17,autos_and_vehicles,0.2403560830860534
18,autos_and_vehicles,0.1595821325648415
19,autos_and_vehicles,0.16421895861148197
2,default_category,0.24787180771156736
20,citizen_journalism,0.1489841986455982
21,citizen_journalism,0.46409947853991174
22,food_and_drink,0.26937738246505716
23,citizen_journalism,0.3774124374553252
24,travel,0.1510353227771011
25,citizen_journalism,0.23050259965337955
26,food_and_drink,0.2857142857142857
27,autos_and_vehicles,0.21492204899777284
28,autos_and_vehicles,0.42872807017543857
29,travel,0.15174363807728558
3,health,0.2787249814677539
30,autos_and_vehicles,0.2467948717948718
31,travel,0.15707515233581584
32,travel,0.15535097813578827
33,health,0.2721003134796238
34,travel,0.1569377990430622
35,conferences_and_other_events,0.16776859504132233
36,conferences_and_other_events,0.16185236130215497
37,citizen_journalism,0.5345622119815668
38,autos_and_vehicles,0.3116370808678501
39,citizen_journalism,0.18956043956043955
4,autos_and_vehicles,0.17492603550295857
40,autos_and_vehicles,0.23703112529928172
41,citizen_journalism,0.21045751633986928
42,citizen_journalism,0.40651298938894986
43,movies_and_television,0.17506631299734748
44,conferences_and_other_events,0.22508729519204942
45,autos_and_vehicles,0.15724563206577596
46,travel,0.19891500904159132
47,citizen_journalism,0.15928270042194093
48,travel,0.18577494692144372
49,travel,0.1652582159624413
5,citizen_journalism,0.21141837644959857
50,autos_and_vehicles,0.33860045146726864
51,citizen_journalism,0.4724806201550388
52,citizen_journalism,0.23371049551307063
53,travel,0.14207149404216315
54,comedy,0.23636363636363636
55,travel,1.0
56,travel,0.13097713097713098
57,autos_and_vehicles,0.28774928774928776
58,autos_and_vehicles,0.1956043956043956
59,travel,0.12864493996569468
6,autos_and_vehicles,0.17744610281923714
7,citizen_journalism,0.581052066559313
8,citizen_journalism,0.23383084577114427
9,conferences_and_other_events,0.24730500951173112
